UniqueCount	AmbigCount
85	0
16	0
67	0
27	0
57	0
23	0
172	0
825	0
33	0
62	0
34	0
625	0
37	0
571	0
49	0
329	246
94	0
40	0
594	0
1475	0
3132	0
24	0
54	0
37	0
49	0
36	0
77	0
90	0
477	0
835	0
425	0
12792	0
6	0
3	5
379	2985
177	0
34	0
254	0
558	0
18	0
511	0
71	0
174	0
352	2
51	0
49	0
64	0
979	0
132	0
47	0
17	0
104	0
31	0
74	0
25	0
195	0
144	0
44	0
156	0
96	0
110	0
100	0
36	0
91	0
19	0
14	0
11	0
0	0
13	0
49	0
35	0
60	0
63	0
157	0
40	0
28	0
50	0
58	0
195	0
276	0
75	0
336	0
269	0
462	90
28	0
76	0
107	0
83	0
66	0
8	0
6	2
621	0
106	0
27	0
22	0
487	0
824	40
163	0
16	0
21	0
226	19
127	0
64	0
77	0
33	0
59	0
15	0
33	0
94	0
72	0
218	0
98	0
97	0
399	0
9	0
362	0
26	0
62	0
61	0
86	0
198	0
16	0
116	0
56	0
21	0
93	0
1955	0
61	0
46	0
201	0
75	0
12	0
23	0
75	0
48	0
37	0
187	0
262	0
30	0
122	0
69	0
13	0
908	0
85	0
94	0
167	0
46	0
80	0
19	0
130	0
50	0
57	0
38	0
27	0
80	0
65	0
580	0
49	0
36	0
694	0
8321	1
175	0
3	0
67	0
157	0
38	0
79	0
56	0
67	0
138	0
101	0
14	0
18	0
27	0
17	0
55	0
41	0
58	0
9	0
69	0
199	40
58	0
8	0
32	0
214	0
29	0
32	0
1492	0
0	15
22	0
48	0
41	0
19	0
44	0
69	0
343	0
356	0
20	0
62	0
272	0
55	0
0	5
406	0
93	0
152	0
291	0
213	0
237	0
297	0
1358	0
148	0
0	1
105	0
123	0
59	0
17	0
10	0
57	0
46	0
280	0
51	0
201	0
1118	0
37	0
325	0
782	0
29	0
360	0
66	0
70	0
12	0
130	0
43	0
43	0
36	0
944	2
612	0
139	0
116	0
161	0
65	0
254	0
84	0
0	2
207	27
29	0
68	0
29	0
32	0
552	0
27	0
329	0
102	0
26	0
96	0
265	0
84	0
55	0
51	0
1124	0
42	0
275	0
69	0
28	0
148	0
155	0
22	0
258	0
279	7
95	0
136	79
66	0
28	0
441	0
50	0
32	0
111	0
278	0
53	0
27	0
2680	0
0	15
108	0
37	0
704	0
75	0
100	0
39	0
57	0
34	0
33	0
104	0
62	0
23	0
64	0
11	0
323	0
13	0
1382	0
974	0
1	1
0	1894
47	376
22	0
0	2
1	14
11	0
36	0
749	399
472	1193
57	0
101	0
69	0
16	0
20	0
51	0
56	0
49	0
59	0
2	14
0	5
307	0
820	0
342	0
23	0
56	0
158	0
34	0
80	0
2809	0
88	0
272	0
99	0
25	0
245	0
107	0
2064	0
2	0
3	0
75	0
30	0
19	0
178	0
51	0
49	0
34	0
32	0
50	0
44	0
127	0
96	0
31	0
548	0
117	0
405	0
82	0
48	0
100	0
206	0
60	0
111	0
19	0
10	0
118	0
63	0
89	0
133	0
41	0
53	0
49	0
65	0
11020	0
183	0
298	0
68	0
39	0
56	0
35	0
33	0
46	0
21	0
162	0
27	0
154	0
22	0
25	0
188	0
862	0
71	0
44	0
67	0
1	4
91	0
31	0
10	0
11	0
15	0
8	0
18	0
0	0
59	0
112	0
43	0
392	0
126	0
39	0
2755	0
1186	888
4415	0
68	0
9	0
3	21
24	53
230	0
247	0
1313	0
278	0
495	0
46	0
36	0
27	0
4	0
22	0
119	0
96	0
334	0
185	0
129	0
0	0
612	0
8	0
263	0
65	0
64	0
56	0
1595	0
244	0
132	0
86	0
63	0
65	0
55	0
39	0
15	0
43	0
829	0
75	0
42	0
1078	0
21	0
33	0
144	0
258	59
6	59
62	0
20	0
32	0
40	0
490	0
145	0
472	0
119	0
86	0
108	0
40	0
96	0
93	0
26	0
13	0
59	0
244	0
56	0
103	21
12	0
131	0
46	0
15	0
1288	0
0	1
110	0
116	0
90	0
63	0
77	0
186	0
76	0
81	0
12	0
265	0
108	0
528	0
53	0
31	0
27	0
67	0
1011	0
106	0
91	0
298	86
11	48
54	0
354	0
111	0
423	0
50	0
147	0
212	0
506	0
7	0
64	0
130	0
98	0
19	0
66	0
77	0
138	0
228	0
87	0
78	0
25	0
115	0
12	0
141	0
38	0
118	0
46	0
23	0
7	0
4	0
29	0
22	0
19	0
41	0
126	0
67	0
35	0
19	0
141	0
5	0
38	0
703	0
13	0
82	0
205	516
38	0
215	0
23	0
6	0
964	0
87	0
10	0
51	0
48	0
37	0
174	0
8	0
5	0
72	0
73	0
28	0
4	0
137	0
56	0
34	0
154	0
884	0
67	0
28	0
82	0
245	0
52	0
19	0
26	0
29	0
69	0
64	0
15	0
89	606
31	0
