UniqueCount	AmbigCount
19	0
11	0
34	0
71	0
152	0
10	0
144	0
440	0
92	0
13	0
92	0
421	0
52	0
612	0
2	0
275	219
93	0
11	0
574	0
1423	0
2814	0
60	0
82	0
32	0
31	0
17	0
67	0
210	0
349	0
684	0
207	0
1524	0
1	0
5	6
87	1822
120	0
60	0
215	0
738	0
18	0
282	0
199	0
360	0
274	6
120	0
27	0
54	0
137	0
82	0
73	0
79	0
165	0
22	0
175	0
10	0
141	0
363	0
79	0
336	0
403	0
149	0
197	0
22	0
40	0
24	0
5	0
15	0
1	0
64	0
97	0
38	0
49	0
41	0
138	0
64	0
17	0
22	0
319	0
553	0
181	0
41	0
210	0
250	0
500	125
20	0
132	0
92	0
151	0
108	0
1	0
5	5
453	0
122	0
14	0
3	0
217	0
2728	266
45	0
20	0
40	0
331	23
62	0
70	0
49	0
37	0
203	0
42	0
43	0
546	0
116	0
139	0
45	0
142	0
217	0
6	0
138	0
29	0
54	0
101	0
19	0
164	0
26	0
134	0
82	0
14	0
48	0
1084	0
141	0
41	0
49	0
126	0
7	0
59	0
96	0
59	0
44	0
207	0
634	0
67	0
103	0
74	0
20	0
84	0
74	0
29	0
75	0
166	0
194	0
90	0
35	0
18	0
210	0
40	0
23	0
36	0
55	0
818	0
104	0
124	0
301	0
6199	1
121	0
2	1
168	0
80	0
30	0
114	0
74	0
40	0
202	0
55	0
9	0
42	0
44	0
28	0
65	0
70	0
26	0
16	0
159	0
898	266
60	0
16	0
25	0
354	0
30	0
15	0
5268	0
0	7
42	0
94	0
19	0
33	0
28	0
134	0
313	0
258	0
18	0
312	0
785	0
21	0
0	3
3101	0
526	0
400	0
170	0
249	0
85	0
189	0
486	0
79	0
0	0
77	0
93	0
198	0
130	0
22	0
117	0
70	0
333	0
96	0
202	0
490	0
61	0
316	0
311	0
64	0
400	0
43	0
182	0
154	0
68	0
56	0
49	0
57	0
559	2
179	0
151	0
832	0
161	0
73	0
156	0
72	0
0	1
156	32
60	0
96	0
43	0
69	0
398	0
37	0
274	0
276	0
23	0
250	0
163	0
93	0
79	0
88	0
393	0
34	0
166	0
99	0
41	0
363	0
148	0
8	0
157	0
307	12
140	0
147	81
56	0
163	0
486	0
62	0
18	0
84	0
118	0
18	0
36	0
933	0
0	7
252	0
66	0
949	0
42	0
42	0
132	0
109	0
48	0
15	0
79	0
98	0
65	0
132	0
36	0
168	0
15	0
525	0
93	0
0	1
0	7635
263	2386
13	0
0	1
2	12
15	0
69	0
736	292
142	309
121	0
129	3
43	0
38	0
17	0
203	0
86	0
95	0
110	0
1	12
0	3
261	0
422	0
104	1
20	0
107	0
159	0
63	0
112	0
510	0
76	0
232	0
139	0
43	0
107	0
58	0
997	0
1	0
5	0
59	0
39	0
22	0
124	0
89	0
73	0
30	0
21	0
94	0
138	0
116	0
49	0
17	0
1617	0
46	0
246	0
142	0
59	0
55	0
47	0
53	0
45	0
43	0
14	0
70	0
70	0
75	0
324	0
51	0
41	0
97	0
75	0
220	0
172	0
197	0
25	0
66	0
60	0
19	0
72	0
179	0
47	0
119	0
18	0
285	0
37	0
29	0
96	0
225	0
91	1
111	0
24	0
2	1
220	0
43	0
9	0
15	0
42	0
9	0
42	0
6	0
17	0
92	0
31	0
79	0
222	0
63	0
7	0
17	22
17	0
0	0
0	0
0	7
65	262
150	0
1537	0
623	0
353	0
255	0
33	0
75	0
12	0
4	0
12	0
111	0
100	0
514	0
221	0
214	0
1	0
487	0
19	0
137	0
52	0
33	0
118	0
615	0
755	0
352	0
104	0
68	0
113	0
15	0
16	0
24	0
79	0
2219	0
40	0
132	0
441	0
31	0
23	0
102	0
54	41
52	41
113	0
60	0
47	0
45	0
441	0
249	0
650	0
61	0
187	0
96	0
43	0
43	0
31	0
22	0
7	0
137	0
323	0
24	0
57	15
79	0
238	0
78	0
24	0
394	0
0	0
215	0
211	0
177	0
92	0
74	0
241	0
219	0
186	0
5	0
519	0
64	0
791	0
60	0
44	0
31	0
222	0
76	0
63	0
112	0
431	178
1343	1014
110	0
119	0
136	0
641	0
114	0
307	0
197	0
544	0
21	0
179	0
101	0
157	0
30	0
100	0
103	0
261	0
396	0
55	0
89	0
21	0
95	0
31	0
202	0
47	0
77	0
34	0
57	0
7	0
0	0
20	0
17	0
16	0
194	0
232	0
66	0
46	0
45	0
137	0
11	0
21	0
343	0
47	0
131	0
140	353
27	0
114	0
12	0
12	0
145	0
61	0
20	0
30	0
108	0
76	0
38	0
2	0
5	0
27	0
231	0
35	0
30	0
165	0
57	0
79	0
206	0
373	0
76	0
29	0
73	0
492	0
58	0
45	0
52	0
44	0
95	0
97	0
18	0
820	3258
70	0
76	0
27	0
121	0
600	0
0	12065
0	1
49	0
1410	0
5	0
0	0
3	0
207	0
50	0
77	0
4	0
443	0
23	0
31	0
187	0
70	0
145	0
58	0
38	0
123	0
218	0
88	0
87	0
190	0
124	487
67	0
596	0
170	0
81	0
338	0
50	0
16	0
54	76
0	2
29	0
80	0
7	0
496	0
168	0
5	0
5	0
0	3
101	0
45	0
565	0
135	0
58	0
26	0
87	0
1	0
548	0
35	0
20	0
0	16
54	0
271	0
36	0
460	0
224	0
74	0
188	0
15	0
1	0
0	0
61	0
168	0
43	0
853	0
221	0
279	0
125	0
131	0
77	0
74	0
144	0
2	0
50	0
39	0
141	0
1514	12487
40	0
25	0
30	0
42	0
76	0
56	0
155	0
445	0
26	0
104	0
15	0
13	0
61	0
51	0
58	0
134	0
52	0
162	0
44	0
187	0
84	0
176	0
53	0
110	0
86	0
18	0
0	0
82	0
780	0
43	0
23	28
337	0
120	0
25	0
260	0
116	0
38	0
37	0
0	0
21	0
32	0
0	0
45	0
68	0
390	0
51	0
428	0
54	0
30	0
117	0
102	0
726	0
30	0
117	0
25	0
56	0
98	0
155	0
123	0
182	0
130	0
732	0
68	0
145	0
48	0
53	0
55	0
184	0
6	0
82	0
162	0
222	0
390	0
21	0
49	0
15	0
79	1
7	0
1491	0
7	0
91	0
23	0
75	0
2	0
81	0
32	0
214	0
1219	0
420	0
61	0
93	0
11	0
294	0
122	0
14	0
12	0
38	0
80	0
213	0
54	0
117	0
1953	0
78	0
451	0
34	0
111	0
290	0
471	0
34	0
124	0
42	0
92	0
136	0
128	0
9	0
45	0
51	0
294	0
617	0
364	0
149	0
29	0
58	0
218	0
81	0
134	487
19	0
97	0
126	0
14	0
167	0
2953	0
7	0
17	0
131	20
0	36
28	0
26	0
16	0
37	9
112	11
28	71
122	0
114	0
89	0
40	0
61	0
73	0
45	0
5	0
85	0
98	0
86	0
75	0
13	0
22	0
328	0
52	0
332	0
273	261
231	0
206	0
32	0
117	0
285	0
161	0
35	0
39	0
56	0
141	0
516	0
128	0
18	0
321	12
17	0
20	0
237	1
693	0
97	0
33	0
340	0
1095	0
91	0
26	0
47	0
161	0
103	0
570	0
87	0
27	0
320	0
348	0
44	0
42	0
166	0
238	0
245	0
20	0
188	6
35	0
61	0
70	0
33	0
66	0
168	0
27	0
79	0
178	0
66	0
91	0
97	0
117	0
0	0
418	0
147	0
136	0
61	0
122	0
33	0
459	0
83	0
95	0
557	0
83	13
80	0
77	0
197	0
152	0
37	247
122	0
39	0
11	0
59	0
40	0
111	0
135	0
28	0
134	0
2	0
4	1
838	0
36	0
253	0
181	87
112	0
154	0
259	0
669	0
234	0
620	0
59	0
137	0
28	0
176	0
35	0
124	0
143	0
118	0
79	0
122	0
268	0
217	0
331	0
46	0
102	0
124	0
34	0
47	0
49	0
60	0
76	0
293	316
257	0
43	0
27	0
139	0
145	0
12	0
40	0
97	0
29	0
114	0
44	0
111	0
77	0
17	0
61	0
37	0
139	0
64	0
66	0
116	0
87	0
128	0
29	0
295	0
0	8
72	0
44	0
66	0
79	0
73	0
0	0
37	0
35	0
55	0
33	0
38	0
328	0
32	106
0	10
55	0
84	0
43	0
12	0
70	0
0	3
1116	0
47	0
58	0
125	0
321	0
54	0
140	11
914	0
165	0
17	0
38	0
102	0
564	101
43	0
32	0
32	0
41	0
28	0
491	0
21	0
90	0
61	22
40	0
423	0
110	0
122	0
17	0
161	0
48	0
70	0
524	0
153	0
57	0
157	0
55	0
91	0
51	0
48	0
98	0
584	0
354	0
62	0
120	0
124	0
42	0
20	0
401	0
16	0
263	0
210	0
55	0
119	0
351	0
73	0
17	0
69	0
490	0
38	0
332	0
171	0
122	0
0	0
374	0
99	0
151	0
32	0
42	0
61	0
3	0
47	0
14	0
292	0
138	0
37	0
367	0
126	0
81	0
76	0
179	18
3	0
16	0
32	0
101	0
31	0
94	0
54	0
277	0
133	0
95	0
409	0
277	0
50	0
153	0
165	0
199	0
85	0
317	0
16	0
237	0
133	94
0	0
65	0
2733	1
38	0
242	0
39	0
127	0
192	0
217	0
26	0
26	0
202	0
15	0
24	0
1	0
42	0
56	0
251	0
72	0
41	0
33	0
196	0
58	0
43	0
45	0
60	0
17	0
63	0
396	0
721	0
312	0
0	0
3	0
31	0
319	0
1442	0
204	0
0	0
154	0
1030	0
396	0
99	0
209	0
313	0
79	0
89	0
39	0
128	0
84	0
66	0
40	0
447	0
81	0
50	0
76	0
429	0
52	0
67	0
84	0
32	0
0	12
0	0
0	0
3	3
0	0
0	0
0	0
0	0
59	0
9	0
55	0
749	0
46	0
117	0
31	0
314	0
72	0
123	0
40	0
111	0
86	0
15	0
58	0
227	0
452	0
41	0
90	0
89	0
103	147
82	18
32	0
141	0
52	0
50	0
111	0
76	0
70	0
17	0
156	0
193	18
153	0
226	0
44	0
1184	0
452	0
97	0
717	0
1236	0
435	0
379	0
244	0
44	0
