UniqueCount	AmbigCount
114	0
48	0
38	0
81	0
37	0
18	0
151	0
12	0
5	0
28	0
96	0
64	0
321	0
20	0
122	0
38	0
74	0
69	0
35	0
27	0
72	0
488	0
327	0
135	173
254	0
49	0
125	0
101	0
180	0
305	0
10	0
4948	2725
78	0
55	0
32	0
59	0
328	0
32	0
49	0
130	0
22	0
115	0
3635	0
95	0
1984	0
77	0
109	0
22	106
135	106
17	0
29	0
19	0
108	0
38	0
29	0
62	0
22	0
46	0
24	0
65	0
87	0
22	0
38	0
22	0
25	0
110	0
33	0
83	0
85	0
93	0
679	0
19	0
193	43
285	75
144	0
93	0
10	0
22	0
194	0
87	0
21	0
7	0
8	0
31	0
13	0
93	0
101	0
15	0
27	0
68	0
233	0
42	0
418	0
56	33
74	0
49	0
0	0
141	0
10	0
215	0
81	0
158	0
15	0
26	0
18	0
415	0
97	0
291	0
49	0
20	0
888	0
111	0
202	0
11	0
190	0
82	0
79	0
56	0
17	0
6	0
10	0
14	0
60	0
91	0
1232	0
812	0
48	0
40	0
161	0
19	0
251	0
520	0
75	0
27	0
24	0
41	0
67	0
100	0
117	0
34	0
339	0
135	0
72	0
37	0
73	0
63	0
10	0
54	0
3	0
136	0
110	0
59	0
19	0
59	0
15	0
127	0
53	0
17	0
54	0
16	0
142	0
0	20
164	0
116	0
5	0
40	0
320	0
38	0
64	0
51	0
12	0
14	0
75	0
13	0
606	0
383	0
87	0
79	0
205	0
26	0
22	0
51	0
26	0
85	0
25	0
101	0
42	0
7	0
9	0
34	0
53	0
97	0
12	0
569	0
22	0
39	0
553	0
109	0
73	0
147	0
103	0
501	0
65	0
113	0
38	0
367	0
30	0
100	0
312	0
36	0
156	0
18	0
231	0
47	0
22	0
22	0
127	0
113	0
65	0
8	0
44	0
16	0
18	0
16	0
150	217
125	0
81	100
36	0
1727	0
22	0
237	0
80	0
37	0
216	0
138	0
24	0
11	0
20	0
45	0
556	0
24	0
15	0
3	0
237	0
118	0
24	0
36	0
29	0
40	0
234	0
66	0
33	6
168	0
204	0
78	0
210	0
14	0
35	0
102	0
271	33
12	0
66	0
20	0
46	0
19	0
98	0
204	0
131	0
805	0
243	12
367	0
50	0
66	0
15	0
183	0
52	0
9	0
206	0
35	0
6	0
78	0
82	0
418	0
119	0
1347	0
187	0
110	0
28	0
33	0
41	0
22	0
54	0
853	0
49	0
24	0
81	0
25	0
41	0
70	0
13	0
19	0
50	0
202	0
66	0
19	0
9	0
55	0
62	0
25	0
269	0
32	0
110	0
637	0
35	0
15	0
48	0
160	0
110	0
36	0
424	0
226	0
739	0
703	0
94	931
850	170
49	0
63	0
9	0
92	0
19	0
17	0
126	0
21	0
495	0
1141	14
339	0
115	0
50	0
1	0
211	0
648	0
87	0
10	0
80	0
121	0
15	0
614	0
191	0
77	0
78	0
28	0
57	0
12	0
163	0
79	0
346	0
129	0
38	9
22	0
3	0
1	0
1	0
96	0
6373	0
759	0
33	0
71	0
804	0
7	10
132	0
71	0
194	0
102	0
25	0
20	0
21	0
45	0
32	0
361	0
771	0
164	4
119	0
19	0
22	0
225	0
162	0
351	0
1568	0
9	0
108	0
87	0
23	0
128	0
41	0
20	0
88	0
45	0
25	0
12	0
4	13
1	94
35	0
29	0
64	0
10	23
68	0
130	0
8	0
61	0
191	0
14	0
122	0
17	0
21	0
19	0
54	0
60	0
96	0
117	0
30	0
11	0
140	0
84	0
2	0
178	0
606	0
26	0
9	0
70	0
81	0
6	0
20	0
4109	0
47	0
16	0
24	0
8	0
9	0
57	0
86	0
285	117
32	0
319	0
14	0
55	0
40	0
39	0
15	0
597	0
5	0
22	0
7	0
48	0
53	0
49	0
668	0
112	0
11	0
69	0
61	0
61	0
152	0
33	0
3	0
2	0
9	0
65	0
21	0
463	0
454	0
57	0
68	0
21	0
10	0
770	0
89	0
36	0
23	0
37	0
159	0
8	0
52	0
7	0
40	0
4	0
280	0
78	0
1	0
9	0
26	0
16	0
6	38
325	0
72	0
12	0
2516	0
63	0
90	0
43	0
57	0
8	0
98	0
1201	0
86	0
70	0
142	0
58	0
38	0
16	0
21	0
20	0
18	0
130	0
48	0
28	0
221	0
17	0
496	0
134	0
373	0
34	0
145	0
45	0
59	0
2058	0
115	0
188	0
36	204
34	0
148	2
7	0
14	0
246	0
1463	0
307	0
9	0
202	1
23	0
237	0
110	0
76	0
31	0
90	0
24	0
34	0
18	0
121	0
274	334
13	0
164	0
30	0
711	0
63	0
73	0
24	0
6	0
6	0
29	0
18	0
0	52
376	963
1	2
43	1
360	0
21	38
9	4
43	0
416	0
59	0
23	0
791	0
442	0
271	0
1995	0
27	0
43	0
146	0
67	0
124	0
2	0
68	0
62	0
558	0
19	0
184	0
39	0
68	0
29	0
15	0
76	0
50	0
90	0
32	0
231	0
2	0
298	0
1018	544
341	0
56	0
51	0
460	0
66	0
287	0
37	0
125	0
80	0
195	0
567	0
133	0
465	0
72	0
9	0
89	0
221	0
788	0
151	0
610	0
88	0
98	0
198	0
261	0
27	0
9	0
13	0
58	0
77	0
30	0
100	0
480	0
66	0
113	0
366	0
11	0
13	0
104	0
58	0
106	0
67	0
79	0
193	0
19	0
21	0
20	0
36	0
164	0
10	0
41	0
15	0
15	0
56	0
533	0
2	0
13	0
402	0
7	0
266	0
8	0
19	0
36	0
70	0
99	0
30	0
23	0
31	0
13	0
23	0
127	0
17	0
26	0
6	0
55	0
3	0
251	0
167	0
32	0
18	0
49	0
104	0
84	0
9	0
9	0
50	0
43	0
3928	2408
156	0
36	0
82	0
32	0
63	0
8	0
75	0
14	0
20	0
39	0
7	0
26	0
4	10
10	0
0	0
150	0
100	0
239	0
103	0
84	0
174	0
76	0
6	0
6	0
109	0
73	0
1570	0
66	0
156	0
283	0
945	0
108	0
52	0
74	0
103	0
151	0
60	0
86	0
64	0
349	0
10	0
8	0
27	0
123	0
212	0
2244	0
154	0
57	0
84	0
662	0
13	0
27	0
1641	0
22	0
369	0
26	0
68	0
58	0
12	0
91	0
42	0
542	0
211	0
18	0
150	0
43	0
13	0
21	0
96	0
114	0
355	0
44	0
62	0
828	2
34	0
31	0
19	0
51	0
107	0
8	0
7	0
3	0
16	0
0	0
69	0
9	0
251	0
86	0
155	0
11	0
17	0
176	0
8	0
37	0
45	0
56	0
165	0
15	0
31	0
101	0
32	0
26	0
16	0
41	0
33	0
7	0
62	0
85	0
8	0
26	0
15	0
23	0
1	0
1	0
46	0
7	0
20	0
23	0
10	0
68	0
12	0
15	0
5	0
45	0
67	0
5	0
23	0
13	0
84	0
5	0
49	0
81	0
1339	0
92	0
143	292
2	0
6392	0
25	0
48	0
123	0
97	0
31	0
759	0
148	0
14	0
401	0
54	0
23	0
57	0
31	0
273	0
309	0
127	0
285	0
2870	0
3	0
13	0
0	0
6811	3048
40	0
83	0
41	0
96	0
22	0
22	0
7	0
12	0
30	0
11	0
26	0
32	0
45	0
135	0
128	0
48	0
285	0
51	0
143	0
3	22
3	0
41	0
102	35
71	0
9	0
5	0
3	0
16	0
948	104
8	0
85	0
13	0
288	0
28	0
50	0
41	0
24	0
173	0
50	0
132	0
44	0
3	0
120	0
96	0
91	0
24	0
35	0
16	0
34	0
14	0
1	0
39	0
130	0
27	0
428	0
36	0
43	0
13	0
543	0
68	0
135	116
139	127
52	0
29	0
41	0
124	0
34	0
65	0
76	0
61	0
2131	0
58	0
7	0
38	0
5	0
7	0
39	0
14	0
270	0
48	0
34	0
71	0
14	0
20	0
18	0
51	0
11	0
30	0
60	0
44	0
194	0
73	0
443	86
87	0
61	0
126	0
999	0
8	0
86	0
1381	0
42	0
28	0
71	0
56	0
15	0
81	0
33	0
48	0
104	0
10	0
38	0
15	0
177	0
47	0
45	0
40	0
139	0
96	0
341	0
43	0
4	0
66	0
41	0
52	0
13	0
261	1
56	0
73	0
1	0
84	0
12	0
19	0
13	0
45	0
295	0
107	26
420	0
194	0
85	0
29	0
257	0
36	0
178	0
32	0
446	0
92	0
68	0
5	0
90	0
33	0
0	14
76	0
4	0
24	0
45	0
17	0
207	0
11	0
7	0
88	0
68	0
175	0
11	0
20	0
14	0
11	0
407	0
97	0
146	0
11	0
48	0
31	0
32	0
52	0
17	0
24	0
48	0
53	0
462	0
76	0
11	0
19	0
13	0
9	0
266	0
48	0
43	0
45	0
162	0
650	0
166	0
38	0
58	0
196	0
17	0
23	0
883	0
25	0
69	0
105	0
155	0
83	0
90	0
156	0
50	0
85	0
44	0
104	0
97	0
50	0
8	0
185	0
201	0
92	0
1087	0
287	0
95	0
98	0
95	0
191	0
7	0
47	0
20	0
247	0
83	0
1423	0
52	0
26	0
43	0
70	0
15	3
3	1616
25	0
24	0
82	0
42	0
4	0
62	0
8	0
57	0
27	0
23	0
35	0
122	0
640	0
37	0
289	0
43	0
69	0
255	0
25	0
20	0
11	0
161	28
43	0
114	0
185	0
17	0
12	0
37	0
52	0
28	0
44	4
57	0
37	0
15	0
26	0
81	0
28	0
34	0
63	0
266	0
107	0
123	0
335	0
318	0
253	0
376	0
94	0
24	0
61	0
90	0
9	0
25	0
0	1804
79	0
148	0
24	0
987	0
45	0
89	0
44	0
145	0
204	0
21	0
23	0
17	0
65	0
187	0
88	0
15	0
104	0
228	0
62	0
276	0
26	0
50	0
26	0
265	0
150	0
18	0
52	0
55	0
53	0
37	0
18	0
71	0
4	0
183	0
25	0
72	0
55	0
375	0
21	0
98	0
67	0
13	0
1481	0
49	0
0	0
50	0
83	0
215	0
58	0
673	0
86	0
19	0
14	0
159	0
12	7
69	0
252	0
274	0
107	0
110	0
285	0
105	0
70	0
422	0
34	0
135	0
56	0
92	0
46	0
31	0
138	0
18	0
28	0
597	0
44	0
46	0
102	0
175	0
37	0
69	0
34	0
43	0
25	0
206	0
39	0
50	0
176	0
30	0
242	0
44	0
101	0
35	0
10	0
18	0
200	0
39	0
9	0
45	0
127	0
169	0
21	0
303	0
17	0
8	0
24	0
35	0
23	0
78	0
1	0
98	0
163	0
21	0
276	0
55	0
1065	0
109	0
83	0
38	0
30	0
782	15
16	0
363	0
56	0
27	0
49	0
36	0
77	0
83	0
21	0
18	0
38	0
50	0
12	0
5	0
951	0
113	0
25	0
65	0
69	0
0	1829
405	0
154	0
174	18
41	0
9	0
30	0
12	0
92	0
2118	0
46	0
3	0
1646	0
20	0
167	0
8	0
47	0
64	0
99	0
108	0
73	0
228	106
6	0
45	0
40	0
520	0
60	0
56	0
74	0
82	0
74	0
47	0
377	0
223	0
48	0
110	0
142	0
443	0
17	0
136	0
89	0
33	0
158	0
3	0
20	0
77	0
27	0
116	0
44	0
18	0
199	0
35	0
59	0
6	0
35	0
60	0
109	0
385	0
49	0
28	0
9	0
14	0
65	0
78	0
226	0
18	0
20	0
20	0
13	0
491	0
96	0
39	0
58	9
50	2
1222	0
374	0
79	0
21	0
27	0
19	0
21	0
59	0
0	14
9	0
30	0
0	0
0	0
1	0
0	0
1	0
232629	0
1501043	0
1	0
757	0
0	0
8	0
50	0
69	0
107	0
48	0
76	0
73	0
175	0
3	1869
3240	0
35	0
44	0
34	0
46	0
504	0
42	0
541	0
83	0
30	0
88	0
68	115
219	0
106	0
50	2
25	0
11	2
24	0
92	0
209	0
216	0
214	0
13	0
85	536
7	0
11	0
19	0
109	0
221	0
1886	0
59	0
41	0
45	0
165	0
316	0
37	0
95	0
17	0
11	0
87	0
247	0
160	0
409	0
36	0
996	0
109	0
29	0
638	0
101	0
14	0
224	0
25	0
63	0
