UniqueCount	AmbigCount
58	0
10	0
45	0
15	0
49	0
19	0
103	0
551	0
37	0
33	0
30	0
352	0
20	0
430	0
43	0
176	103
91	0
35	0
381	0
1109	0
2220	0
17	0
35	0
15	0
33	0
19	0
60	0
60	0
349	0
552	0
302	0
9941	0
4	0
3	6
213	2114
153	0
26	0
181	0
446	0
8	0
350	0
64	0
99	0
249	2
46	0
22	0
57	0
802	0
70	0
39	0
21	0
83	0
20	0
53	0
14	0
139	0
98	0
42	0
92	0
55	0
85	0
71	0
29	0
60	0
15	0
18	0
5	0
1	0
16	0
37	0
18	0
27	0
44	0
115	0
23	0
21	0
20	0
44	0
111	0
199	0
45	0
221	0
198	0
217	41
27	0
57	0
76	0
47	0
38	0
4	0
7	1
428	0
50	0
15	0
11	0
388	0
533	23
134	0
24	0
12	0
117	9
64	0
56	0
37	0
22	0
52	0
8	0
27	0
49	0
25	0
122	0
66	0
43	0
203	0
2	0
254	0
17	0
35	0
56	0
47	0
151	0
11	0
60	0
42	0
11	0
68	0
1005	0
53	0
32	0
174	0
50	0
13	0
13	0
41	0
33	0
31	0
131	0
188	0
19	0
85	0
43	0
3	0
647	0
56	0
76	0
92	0
48	0
59	0
9	0
74	0
56	0
35	0
31	0
18	0
49	0
46	0
409	0
30	0
19	0
561	0
4534	0
107	0
6	0
52	0
96	0
16	0
49	0
45	0
40	0
89	0
70	0
4	0
11	0
16	0
8	0
42	0
23	0
49	0
5	0
53	0
102	23
25	0
4	0
16	0
147	0
24	0
21	0
840	0
0	10
15	0
42	0
31	0
17	0
32	0
40	0
246	0
193	0
8	0
39	0
141	0
25	0
0	4
223	0
53	0
88	0
192	0
146	0
168	0
178	0
938	0
100	0
0	0
77	0
72	0
35	0
17	0
10	0
32	0
35	0
240	0
28	0
178	0
738	0
17	0
227	0
434	0
27	0
302	0
50	0
44	0
13	0
77	0
29	0
27	0
20	0
658	0
487	0
76	0
67	0
113	0
50	0
165	0
65	0
0	4
113	24
23	0
33	0
15	0
24	0
429	0
22	0
216	0
77	0
10	0
51	0
185	0
65	0
27	0
43	0
862	0
44	0
224	0
48	0
23	0
85	0
106	0
6	0
179	0
142	5
46	0
73	31
43	0
16	0
289	0
35	0
19	0
63	0
180	0
38	0
12	0
1947	0
1	11
87	0
19	0
448	0
60	0
71	0
24	0
36	0
20	0
30	0
59	0
36	0
23	0
38	0
10	0
219	0
12	0
1011	0
635	0
0	0
0	1317
36	278
10	0
0	1
2	14
10	0
24	0
453	239
308	720
40	0
57	1
39	0
14	0
10	0
41	0
24	0
30	0
51	0
0	14
0	2
247	0
515	0
252	0
19	0
30	0
97	0
25	0
35	0
2205	0
53	0
195	0
90	0
23	0
138	0
71	0
1329	0
0	0
2	0
45	0
8	0
4	0
122	0
38	0
26	0
17	0
32	0
29	0
21	0
51	0
66	0
14	0
393	0
83	0
248	0
54	0
43	0
61	0
142	0
38	0
72	0
18	0
2	0
98	0
33	0
57	0
101	0
27	0
21	0
31	0
46	0
9972	0
129	0
210	0
38	0
25	0
35	0
18	0
21	0
26	0
27	0
110	0
13	0
131	0
9	0
18	0
104	0
676	0
42	1
38	0
39	0
3	2
66	0
13	0
4	0
10	0
8	0
7	0
6	0
1	0
44	0
89	0
43	0
296	0
91	0
19	0
2306	0
1068	818
3496	0
59	0
11	0
2	8
12	30
171	0
153	0
809	0
204	0
298	0
27	0
17	0
11	0
3	0
16	0
85	0
65	0
256	0
134	0
75	0
3	0
333	0
10	0
166	0
36	0
45	0
55	0
1223	0
171	0
79	0
78	0
44	0
42	0
31	0
27	0
17	0
39	0
527	0
44	0
39	0
811	0
11	0
18	0
101	0
214	56
9	56
32	0
9	0
27	0
12	0
331	0
110	0
358	0
63	0
60	0
72	0
18	0
52	0
47	0
17	0
8	0
34	0
144	0
19	0
41	8
4	0
70	0
33	0
12	0
939	0
0	0
70	0
86	0
53	0
33	0
42	0
153	0
51	0
54	0
7	0
167	0
74	0
372	0
23	0
18	0
11	0
30	0
684	0
65	0
45	0
220	82
2	47
28	0
247	0
73	0
322	0
33	0
88	0
159	0
353	0
5	0
38	0
93	0
60	0
10	0
47	0
43	0
93	0
159	0
86	0
28	0
16	0
69	0
6	0
85	0
21	0
90	0
39	0
7	0
11	0
3	0
12	0
16	0
8	0
22	0
75	0
62	0
35	0
20	0
104	0
4	0
26	0
565	0
12	0
69	0
113	274
26	0
163	0
17	0
4	0
783	0
62	0
10	0
35	0
32	0
22	0
118	0
4	0
8	0
48	0
48	0
27	0
6	0
108	0
45	0
22	0
119	0
649	0
46	0
33	0
74	0
154	0
36	0
12	0
19	0
25	0
29	0
44	0
15	0
46	417
22	0
233	0
14	0
18	0
229	0
0	1790
0	0
12	0
143	0
10	0
1	0
1	0
26	0
25	0
55	0
3	0
160	0
24	0
35	0
362	0
41	0
84	0
79	0
26	0
92	0
55	0
150	0
42	0
30	0
46	258
19	0
147	0
47	0
33	0
100	0
22	0
11	0
22	32
0	9
80	0
39	0
2	0
297	0
43	0
10	0
3	0
0	4
79	0
60	0
1753	0
86	0
63	0
24	0
61	0
1	0
390	0
16	0
20	0
0	10
26	0
781	0
22	0
101	0
164	0
26	0
41	0
6	0
1	0
1	0
26	0
73	0
29	0
346	0
97	0
277	0
78	0
40	0
30	0
22	0
70	0
17	0
32	0
37	0
54	0
412	1354
250	0
7	0
5	0
19	0
26	0
119	0
35	0
317	0
29	0
23	0
14	0
10	0
11	0
29	0
30	0
42	0
30	0
52	0
86	0
76	0
23	0
116	0
38	0
25	0
28	0
16	0
1	0
36	0
1133	0
46	0
48	8
353	1
52	0
23	0
82	0
99	0
19	0
23	0
1	0
18	0
27	0
0	0
20	0
47	0
578	0
31	0
99	0
13	0
20	0
90	0
66	0
165	0
14	0
56	0
16	0
59	0
140	0
105	0
31	0
67	0
141	0
536	0
14	0
138	0
18	0
26	0
28	0
323	0
25	0
30	0
63	0
110	0
138	0
59	0
16	0
48	0
174	3
110	0
520	0
9	0
41	0
9	0
34	0
0	0
89	0
13	0
134	0
582	0
95	0
13	0
26	0
5	0
156	0
51	0
60	0
47	0
91	0
33	0
251	0
63	0
18	0
3665	0
70	0
353	0
6	0
71	0
96	0
340	0
12	0
101	0
20	0
31	0
51	0
171	0
8	0
88	0
17	0
704	0
144	0
341	0
58	0
23	0
28	0
78	0
78	0
49	258
6	0
23	0
40	0
1	0
44	0
146	0
7	0
11	0
21	4
0	11
25	0
6	0
79	0
24	9
26	6
4	24
21	0
16	0
67	0
72	0
90	0
37	0
26	0
19	0
87	0
46	0
409	0
51	0
58	0
32	0
113	0
30	0
335	0
263	209
56	0
64	0
13	0
121	0
216	0
135	0
34	0
17	0
139	0
120	0
1303	0
63	0
9	0
143	5
10	0
17	0
71	0
156	0
24	0
91	0
336	0
929	0
46	0
79	0
52	0
50	0
44	0
469	0
49	0
9	0
243	0
281	0
14	0
23	0
108	0
119	0
458	0
26	0
164	0
19	0
29	0
118	0
34	0
112	0
86	0
21	0
28	0
96	0
54	0
38	0
27	0
28	0
9	0
117	0
156	0
66	0
42	0
52	0
20	0
280	0
127	0
91	0
1443	0
165	8
26	0
17	0
16	0
130	0
26	252
61	0
35	0
19	0
134	0
30	0
116	0
171	0
10	0
68	0
14	0
2	1
438	0
44	0
25	0
260	93
139	0
46	0
75	0
254	0
90	0
394	0
41	0
62	0
31	0
96	0
67	0
38	0
81	0
155	0
80	0
105	0
211	0
206	0
185	0
77	0
67	0
46	0
37	0
56	0
40	0
13	0
35	0
156	258
130	0
42	0
15	0
50	0
53	0
4	0
14	0
26	0
33	0
20	0
13	0
29	0
97	0
27	0
22	0
64	0
41	0
26	0
34	0
83	0
97	0
126	0
19	0
232	0
2	10
31	0
17	0
53	0
48	0
30	0
0	0
35	0
23	0
105	0
126	0
33	0
8373	0
670	3390
